id,smiles_in,smiles_out,valid_out,exact_match,tanimoto,delta_atoms,delta_bonds
755,Brc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,Brc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,1,1,1.0,0,0
756,COC(=O)CCCC1C(S)=Nc2ccccc21,COC(=O)CCCC1C(S)=Nc2ccccc21,1,1,1.0,0,0
757,CN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
758,NNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,NNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
759,COCCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,COCCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,1,1,1.0,0,0
760,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,1,1,1.0,0,0
761,O=C(O)CCCC1C(S)=Nc2ccccc21,O=C(O)CCCC1C(S)=Nc2ccccc21,1,1,1.0,0,0
762,Cc1ccc2[nH]c(SSc3[nH]c4ccc(C)cc4c3CCC(=O)O)c(CCC(=O)O)c2c1,Cc1ccc2[nH]c(SSc3[nH]c4ccc(C)cc4c3CCC(=O)O)c(CCC(=O)O)c2c1,1,1,1.0,0,0
763,O=C(O)CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)O)[nH]c2ccccc12,O=C(O)CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)O)[nH]c2ccccc12,1,1,1.0,0,0
764,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1,1,1.0,0,0
765,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
766,COC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)OC)[nH]c2ccccc12,COC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)OC)[nH]c2ccccc12,1,1,1.0,0,0
767,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,1,1,1.0,0,0
768,Brc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,Brc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,1,1,1.0,0,0
769,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
770,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
771,O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
772,Cc1cccc(Nc2ncnc3cc(NCCCN4CCN(C)CC4)ncc23)c1,Cc1cccc(Nc2ncnc3cc(NCCCN4CCN(C)CC4)ncc23)c1,1,1,1.0,0,0
773,COC(=O)Cc1c(SSc2c(CC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,COC(=O)Cc1c(SSc2c(CC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,1,1,1.0,0,0
774,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,1,1,1.0,0,0
775,[O-][N+]1(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CCOCC1,[O-][N+]1(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CCOCC1,1,1,1.0,0,0
776,[O-][N+]1(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CCOCC1,[O-][N+]1(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CCOCC1,1,1,1.0,0,0
777,O=CN/C=C/c1cc(O)ccc1O,O=CN/C=C/c1cc(O)ccc1O,1,1,1.0,0,0
778,CN(C)C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,CN(C)C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,1,1,1.0,0,0
779,COc1cc(NC(=O)/C=C/CN2CCOCC2)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,COc1cc(NC(=O)/C=C/CN2CCOCC2)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,1,1,1.0,0,0
780,O=C(O)Cc1c(SSc2[nH]c3ccccc3c2CC(=O)O)[nH]c2ccccc12,O=C(O)Cc1c(SSc2[nH]c3ccccc3c2CC(=O)O)[nH]c2ccccc12,1,1,1.0,0,0
781,N#Cc1cnc2ccc(NC(=O)C#CCN3CCSCC3)cc2c1Nc1cccc(Br)c1,N#Cc1cnc2ccc(NC(=O)C#CCN3CCSCC3)cc2c1Nc1cccc(Br)c1,1,1,1.0,0,0
782,CN1C(=S)C(CC(=O)O)c2ccccc21,CN1C(=S)C(CC(=O)O)c2ccccc21,1,1,1.0,0,0
783,COC(=O)CCC1C(=S)N(C)c2ccccc21,COC(=O)CCC1C(=S)N(C)c2ccccc21,1,1,1.0,0,0
784,CCCN(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)CCC,CCCN(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)CCC,1,1,1.0,0,0
785,CNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,CNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,1,1,1.0,0,0
786,O=C(O)CCC1C(S)=Nc2ccccc21,O=C(O)CCC1C(S)=Nc2ccccc21,1,1,1.0,0,0
787,CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,1,1,1.0,0,0
788,CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
789,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,1,1,1.0,0,0
790,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,1,1,1.0,0,0
791,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC(F)(F)F,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC(F)(F)F,1,1,1.0,0,0
792,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N(C)C,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N(C)C,1,1,1.0,0,0
793,C=CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,C=CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,1,1,1.0,0,0
794,OCC(O)C(O)C(O)C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,OCC(O)C(O)C(O)C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
795,CN(C)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CN(C)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
796,CNc1cc2ncnc(Nc3cccc(C)c3)c2cn1,CNc1cc2ncnc(Nc3cccc(C)c3)c2cn1,1,1,1.0,0,0
797,COC(=O)CCN1C(=S)C(CCC(=O)OC)(CCC(=O)OC)c2ccccc21,COC(=O)CCN1C(=S)C(CCC(=O)OC)(CCC(=O)OC)c2ccccc21,1,1,1.0,0,0
798,O=C(O)Cc1c(SSSc2[nH]c3ccccc3c2CC(=O)O)[nH]c2ccccc12,O=C(O)Cc1c(SSSc2[nH]c3ccccc3c2CC(=O)O)[nH]c2ccccc12,1,1,1.0,0,0
799,Cc1ccc2c(CCC(=O)O)c(SSc3[nH]c4cc(C)ccc4c3CCC(=O)O)[nH]c2c1,Cc1ccc2c(CCC(=O)O)c(SSc3[nH]c4cc(C)ccc4c3CCC(=O)O)[nH]c2c1,1,1,1.0,0,0
800,Cn1c(SSc2c(CCCC(=O)O)c3ccccc3n2C)c(CCCC(=O)O)c2ccccc21,Cn1c(SSc2c(CCCC(=O)O)c3ccccc3n2C)c(CCCC(=O)O)c2ccccc21,1,1,1.0,0,0
801,OCCN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,OCCN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
802,COC(=O)Cc1c(SSSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c2ccccc12,COC(=O)Cc1c(SSSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c2ccccc12,1,1,1.0,0,0
803,Cn1c(SSc2c(CC(=O)O)c3ccccc3n2C)c(CC(=O)O)c2ccccc21,Cn1c(SSc2c(CC(=O)O)c3ccccc3n2C)c(CC(=O)O)c2ccccc21,1,1,1.0,0,0
804,OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
805,OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
806,COCC1CCCN1CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,COCC1CCCN1CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,1,1,1.0,0,0
807,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)C#CCN(C)C,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)C#CCN(C)C,1,1,1.0,0,0
808,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,1,1,1.0,0,0
809,C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,1,1,1.0,0,0
810,CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
811,CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
812,OCC(CO)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,OCC(CO)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
813,CN(C)CCCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CN(C)CCCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
814,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N1CCOCC1,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N1CCOCC1,1,1,1.0,0,0
815,CN(C)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CN(C)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
816,O=C(O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)O)[nH]c2ccccc12,O=C(O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)O)[nH]c2ccccc12,1,1,1.0,0,0
817,CC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,CC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,1,1,1.0,0,0
818,CN(C)C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,CN(C)C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,1,1,1.0,0,0
819,COC(=O)CCC1(CCC(=O)OC)C(S)=Nc2ccccc21,COC(=O)CCC1(CCC(=O)OC)C(S)=Nc2ccccc21,1,1,1.0,0,0
820,CCN(CC)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,CCN(CC)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,1,1,1.0,0,0
821,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,1,1,1.0,0,0
822,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,1,1,1.0,0,0
823,C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,1,1,1.0,0,0
824,C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,1,1,1.0,0,0
825,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1,1,1.0,0,0
826,Cc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,Cc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,1,1,1.0,0,0
827,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
828,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
829,CN(CC(O)C(O)C(O)C(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CN(CC(O)C(O)C(O)C(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
830,O=C(O)CCC1(CCC(=O)O)C(S)=Nc2ccccc21,O=C(O)CCC1(CCC(=O)O)C(S)=Nc2ccccc21,1,1,1.0,0,0
831,Cc1cccc2c(CCC(=O)O)c(SSc3[nH]c4c(C)cccc4c3CCC(=O)O)[nH]c12,Cc1cccc2c(CCC(=O)O)c(SSc3[nH]c4c(C)cccc4c3CCC(=O)O)[nH]c12,1,1,1.0,0,0
832,CC(C)N(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)C(C)C,CC(C)N(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)C(C)C,1,1,1.0,0,0
833,N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,1,1,1.0,0,0
834,Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,1,1,1.0,0,0
835,Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,1,1,1.0,0,0
836,CN(CC(=O)O)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CN(CC(=O)O)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
837,Cn1c(SSc2c(CCC(=O)O)c3ccccc3n2C)c(CCC(=O)O)c2ccccc21,Cn1c(SSc2c(CCC(=O)O)c3ccccc3n2C)c(CCC(=O)O)c2ccccc21,1,1,1.0,0,0
838,O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
839,O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
840,O=C(O)CC1C(S)=Nc2ccccc21,O=C(O)CC1C(S)=Nc2ccccc21,1,1,1.0,0,0
841,COC(=O)CC1C(S)=Nc2ccccc21,COC(=O)CC1C(S)=Nc2ccccc21,1,1,1.0,0,0
842,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,1,1,1.0,0,0
843,O=C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,O=C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1,1.0,0,0
844,COC(=O)Cc1c(SSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c2ccccc12,COC(=O)Cc1c(SSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c2ccccc12,1,1,1.0,0,0
845,COCOC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,COCOC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,1,1,1.0,0,0
846,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCC1,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCC1,1,1,1.0,0,0
847,CN(C)CCNc1[nH]cnc2c3ccccc3nc1-2.Cl,CN(C)CCNc1[nH]cnc2c3ccccc3nc1-2.Cl,1,1,1.0,0,0
848,COc1ccc(-c2cn(C3CCCC3)c3ncnc(N)c23)cc1,COc1ccc(-c2cn(C3CCCC3)c3ncnc(N)c23)cc1,1,1,1.0,0,0
849,COc1cccc(-c2cn(C3CC(CNCCO)C3)c3ncnc(N)c23)c1,COc1cccc(-c2cn(C3CC(CNCCO)C3)c3ncnc(N)c23)c1,1,1,1.0,0,0
850,Brc1cccc(Nc2ncnc3ccc4cc[nH]c4c23)c1,Brc1cccc(Nc2ncnc3ccc4cc[nH]c4c23)c1,1,1,1.0,0,0
851,C[C@H](Nc1ncnc2c1sc1ccccc12)c1ccccc1,C[C@H](Nc1ncnc2c1sc1ccccc12)c1ccccc1,1,1,1.0,0,0
852,Nc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,Nc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,1,1,1.0,0,0
853,Nc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,Nc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,1,1,1.0,0,0
854,COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1OC,COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1OC,1,1,1.0,0,0
855,COc1ccc(CC(CO)n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)cc1,COc1ccc(CC(CO)n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)cc1,1,1,1.0,0,0
856,COc1cccc(-c2cn(C3CCCC3)c3ncnc(N)c23)c1,COc1cccc(-c2cn(C3CCCC3)c3ncnc(N)c23)c1,1,1,1.0,0,0
857,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC(O)C1,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC(O)C1,1,1,1.0,0,0
858,COc1cccc(-c2cn(C3CC(CO)C3)c3ncnc(N)c23)c1,COc1cccc(-c2cn(C3CC(CO)C3)c3ncnc(N)c23)c1,1,1,1.0,0,0
859,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,1,1,1.0,0,0
860,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,1,1,1.0,0,0
861,CCOC(C)=O.CN(C)CCNc1[nH]cnc2nc3ccccc3c1-2,CCOC(C)=O.CN(C)CCNc1[nH]cnc2nc3ccccc3c1-2,1,1,1.0,0,0
862,CCN(CC)CCn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21,CCN(CC)CCn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21,1,1,1.0,0,0
863,Cc1cccc(Nc2ncnc3c2sc2ccc([N+](=O)[O-])cc23)c1.Cl,Cc1cccc(Nc2ncnc3c2sc2ccc([N+](=O)[O-])cc23)c1.Cl,1,1,1.0,0,0
864,Cl.O=[N+]([O-])c1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1,Cl.O=[N+]([O-])c1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1,1,1,1.0,0,0
865,COc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1OC,COc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1OC,1,1,1.0,0,0
866,c1ccc2c3nc[nH]c(NC4CCCCC4)c-3nc2c1,c1ccc2c3nc[nH]c(NC4CCCCC4)c-3nc2c1,1,1,1.0,0,0
867,COc1cccc2sc3c(Nc4cccc(Br)c4)ncnc3c12.Cl,COc1cccc2sc3c(Nc4cccc(Br)c4)ncnc3c12.Cl,1,1,1.0,0,0
868,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1,1,1.0,0,0
869,COc1ccc2[nH]c3ncnc(Nc4cccc(Br)c4)c3c2c1,COc1ccc2[nH]c3ncnc(Nc4cccc(Br)c4)c3c2c1,1,1,1.0,0,0
870,COc1ccc2[nH]c3ncnc(Nc4cccc(Br)c4)c3c2c1,COc1ccc2[nH]c3ncnc(Nc4cccc(Br)c4)c3c2c1,1,1,1.0,0,0
871,COc1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12,COc1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12,1,1,1.0,0,0
872,COc1ccc(CC(CO)n2cc(-c3cccc(O)c3)c3c(N)ncnc32)cc1,COc1ccc(CC(CO)n2cc(-c3cccc(O)c3)c3c(N)ncnc32)cc1,1,1,1.0,0,0
873,Nc1ncnc2c1c(-c1ccccc1)cn2C1CC(O)C1,Nc1ncnc2c1c(-c1ccccc1)cn2C1CC(O)C1,1,1,1.0,0,0
874,CN(C)c1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,CN(C)c1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,1,1,1.0,0,0
875,COc1cccc(-c2cn(C3CC(C(=O)NCCO)C3)c3ncnc(N)c23)c1,COc1cccc(-c2cn(C3CC(C(=O)NCCO)C3)c3ncnc(N)c23)c1,1,1,1.0,0,0
876,Cn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21,Cn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21,1,1,1.0,0,0
877,Cn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21,Cn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21,1,1,1.0,0,0
878,Cc1nc(Nc2cccc(Br)c2)c2c(n1)[nH]c1ccccc12.Cl,Cc1nc(Nc2cccc(Br)c2)c2c(n1)[nH]c1ccccc12.Cl,1,1,1.0,0,0
879,Cl.c1ccc(Nc2[nH]cnc3c4ccccc4nc2-3)cc1,Cl.c1ccc(Nc2[nH]cnc3c4ccccc4nc2-3)cc1,1,1,1.0,0,0
880,c1ccc(Nc2[nH]cnc3nc4ccccc4c2-3)cc1,c1ccc(Nc2[nH]cnc3nc4ccccc4c2-3)cc1,1,1,1.0,0,0
881,Cl.O=[N+]([O-])c1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,Cl.O=[N+]([O-])c1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,1,1,1.0,0,0
882,Clc1cccc(Nc2ncnc3c2sc2ncccc23)c1,Clc1cccc(Nc2ncnc3c2sc2ncccc23)c1,1,1,1.0,0,0
883,COc1cc2nccc(Nc3cccc(Br)c3)c2cc1OC,COc1cc2nccc(Nc3cccc(Br)c3)c2cc1OC,1,1,1.0,0,0
884,COc1cc2ncnc(Oc3cccc(Br)c3)c2cc1OC,COc1cc2ncnc(Oc3cccc(Br)c3)c2cc1OC,1,1,1.0,0,0
885,Brc1cccc(Nc2[nH]cnc3nc4ccccc4c2-3)c1,Brc1cccc(Nc2[nH]cnc3nc4ccccc4c2-3)c1,1,1,1.0,0,0
886,Brc1cccc(Nc2[nH]cnc3nc4ccccc4c2-3)c1,Brc1cccc(Nc2[nH]cnc3nc4ccccc4c2-3)c1,1,1,1.0,0,0
887,Nc1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1,Nc1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1,1,1,1.0,0,0
888,c1ccc(CNc2[nH]cnc3c4ccccc4nc2-3)cc1,c1ccc(CNc2[nH]cnc3c4ccccc4nc2-3)cc1,1,1,1.0,0,0
889,Brc1cccc(Nc2ncnc3c2sc2ncsc23)c1.CO,Brc1cccc(Nc2ncnc3c2sc2ncsc23)c1.CO,1,1,1.0,0,0
890,COc1cc2nccc(Oc3cccc(Br)c3)c2cc1OC,COc1cc2nccc(Oc3cccc(Br)c3)c2cc1OC,1,1,1.0,0,0
891,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCCC1,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCCC1,1,1,1.0,0,0
892,Cc1cccc(Nc2cc(NCCO)ncn2)c1,Cc1cccc(Nc2cc(NCCO)ncn2)c1,1,1,1.0,0,0
893,Brc1cccc(Nc2ncnc3c2sc2ncccc23)c1,Brc1cccc(Nc2ncnc3c2sc2ncccc23)c1,1,1,1.0,0,0
894,COc1ccc(CC(CO)n2cc(-c3ccccc3)c3c(N)ncnc32)cc1,COc1ccc(CC(CO)n2cc(-c3ccccc3)c3c(N)ncnc32)cc1,1,1,1.0,0,0
895,Clc1cccc(Nc2ncnc3ccccc23)c1,Clc1cccc(Nc2ncnc3ccccc23)c1,1,1,1.0,0,0
896,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,1,1,1.0,0,0
